predicted_labels	true_labels	lil_interpretations	gil_interpretations
4	4	[('lower 48', -0.8620412200689316), ('the geographic center', -0.9361497014760971), ('the lower 48 states', -0.9692030567675829)]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
2	2	[('what are polymers', -0.8727976083755493)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
5	5	[('the caribbean', -0.8184842318296432), ('in the caribbean', -0.9044283479452133)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
4	4	[('ma ##una lo ##a', -0.9386557936668396)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('the northern lights', -0.5735026299953461)]	['Name a novel written by John Steinbeck', 'The Jewish alphabet is called what ?']
4	4	[('spain part', -0.8469413965940475), ('spain part of', -0.9038369208574295), ('is spain part of', -0.9453085660934448)]	"[""What does `` Philebus-like '' mean ?"", ""What is `` Vocal Sampling '' ?""]"
5	5	[]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
4	4	[('of rain', -0.7877697050571442), ('per year', -0.8118064254522324), ('the least amount', -0.9180551245808601)]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
3	3	[('american red cross', -0.65412837266922), ('founded american red cross', -0.695720911026001)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
5	5	[('the atlanta braves', -0.7855925261974335), ('the milwaukee braves', -0.8513759672641754), ('become the atlanta braves', -0.8591737300157547)]	['How fast is a 45Mhz processor ?', 'When was Ozzy Osbourne born ?']
5	5	[('is alcohol absorbed', -0.7859093695878983)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
5	5	[]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
2	2	[('super ##nova', -0.7266063988208771), ('is super ##nova', -0.8208486586809158), ('what is super ##nova', -0.8967788144946098)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What are `` inkhorn terms '' ?""]"
4	4	[('live free', -0.8397681266069412), ('live free or die', -0.9553276561200619)]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
5	5	[('the first stamp', -0.7617739886045456)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
1	1	[('to make orange', -0.6998836696147919), ('make orange', -0.7005143463611603), ('mix to make orange', -0.7323290109634399)]	"[""Why can 't ostriches fly ?"", 'How long do cardinal eggs incubate ?']"
5	5	[('the sun', -0.7073530852794647), ('from the sun', -0.7445109486579895)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
4	4	[('what body', -0.8617629110813141), ('of water', -0.8639766722917557), ('the canary islands', -0.9019287005066872), ('the canary islands in', -0.9428859762847424)]	"[""What does `` Philebus-like '' mean ?"", ""What is `` Vocal Sampling '' ?""]"
2	2	[('ne ##uro ##pathy', -0.8783516585826874), ('is ne ##uro ##pathy', -0.9306718558073044)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('crypt ##ography', -0.8180488646030426), ('is crypt ##ography', -0.8964722380042076), ('what is crypt ##ography', -0.9456306397914886)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('composed of', -0.6909289062023163), ('natural gas', -0.7282594740390778)]	"[""Why can 't ostriches fly ?"", 'What is SAP ?']"
3	3	[('of canada', -0.6873326301574707)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
3	3	[('the battle', -0.7259826064109802), ('of waterloo', -0.7989794760942459), ('the battle of waterloo', -0.8615110069513321)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
2	2	[('is leukemia', -0.8161893486976624), ('what is leukemia', -0.8891647905111313)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('howard hughes', -0.8851348832249641)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('for june', -0.4454272389411926)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
2	1	[('in minnesota', -0.816782534122467)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
5	5	[('the sun', -0.7617151290178299), ('the earth', -0.7801249623298645), ('to the sun', -0.7952017039060593), ('from the earth', -0.8435058742761612), ('in miles', -0.864917978644371)]	['How many watts make a kilowatt ?', 'How much does a poodle weigh ?']
5	5	[('a chicken', -0.7365104258060455), ('for a chicken', -0.7914189398288727)]	['How fast is a 45Mhz processor ?', 'What exactly is radiation ?']
5	5	[]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
2	2	[('relative humidity', -0.8104713261127472), ('is relative humidity', -0.8902384117245674), ('what is relative humidity', -0.9429721981287003)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('the zip code', -0.9203265234827995), ('35 ##8 ##24', -0.9242764562368393), ('of 35 ##8 ##24', -0.9597521647810936)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('in algeria', -0.6808235049247742), ('used in algeria', -0.7160723209381104), ('is used in algeria', -0.7409655451774597)]	['Name a flying mammal', 'Define Sinn Fein']
3	3	[]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
1	1	[('in 1957', -0.6074129343032837), ('most popular', -0.6748458445072174)]	['Name a flying mammal', 'Name four comic strips about pilots']
1	1	[('##ram ##i', -0.6015732288360596), ('made of', -0.658054918050766)]	"[""Why can 't ostriches fly ?"", 'What is SAP ?']"
1	1	[('the satellite', -0.7341473400592804), ('in 1957', -0.7447233200073242), ('into space', -0.7757018059492111), ('the soviet union', -0.7911621481180191)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
4	4	"[(""city ' s"", -0.9206119477748871), ('the en ##qui ##rer', -0.9342831671237946)]"	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
3	3	[]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
1	1	[('backbone ##s', -0.6826291084289551), ('have backbone ##s called', -0.8084187656641006)]	"['Name a flying mammal', ""Why can 't ostriches fly ?""]"
5	5	[('of copper', -0.7432481944561005)]	['How fast is a 45Mhz processor ?', 'How many watts make a kilowatt ?']
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
3	3	[('the united states', -0.7619982957839966), ('of the united states', -0.7909095883369446)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
5	5	[]	['When was Ozzy Osbourne born ?', 'How do you reference a website ?']
2	2	[('acid rain', -0.7619585990905762), ('of acid rain', -0.8489268720149994)]	['Where is Romania located ?', 'What is a portal ?']
5	5	[('the draft', -0.7003414630889893), ('the united states', -0.8118933588266373)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
5	5	[('of light', -0.8173861056566238), ('the speed', -0.8496856987476349), ('the speed of light', -0.9490137211978436)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
4	4	[('is montreal in', -0.9223814234137535)]	"[""What is `` flintknapping '' ?"", ""What is `` Vocal Sampling '' ?""]"
4	4	[('the twin towers', -0.886045552790165), ('as the twin towers', -0.9303649961948395)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('is fungus', -0.7797864973545074), ('what is fungus', -0.84068463742733)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('in the netherlands', -0.5350570678710938), ('the netherlands', -0.5671366453170776), ('most frequently', -0.6798526644706726)]	"[""Why can 't ostriches fly ?"", 'Define Sinn Fein']"
2	2	[('sodium chloride', -0.7714683562517166), ('is sodium chloride', -0.8539837598800659), ('what is sodium chloride', -0.913602851331234)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('on domino ##es', -0.661959171295166), ('domino ##es', -0.7055181562900543)]	['Define Sinn Fein', 'What are liver enzymes ?']
5	5	[('a ton', -0.8254335522651672), ('how many', -0.8641144335269928), ('in a ton', -0.897465206682682)]	['What exactly is radiation ?', 'What is a Canada two-penny black ?']
2	2	[('is influenza', -0.8066353797912598), ('what is influenza', -0.8804666772484779)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
2	2	[]	['What is a portal ?', 'Where is Romania located ?']
5	5	[('the mona lisa', -0.6909602582454681)]	['How fast is a 45Mhz processor ?', 'What corporation does Madonna advertise for ?']
2	2	[('sitting shiva', -0.8258597105741501)]	['What is a portal ?', 'Where is Romania located ?']
5	1	[('madrid , spain', -0.7219580113887787), ('in madrid , spain', -0.8024443984031677)]	['What is proposition 98 about ?', 'How many countries watch MTV Europe ?']
4	4	[('to georgia', -0.8526609390974045), ('from maine', -0.8576718866825104), ('north america', -0.8738892823457718), ('in north america', -0.9201248586177826)]	"[""What does `` Philebus-like '' mean ?"", ""What is `` Vocal Sampling '' ?""]"
1	1	[('made of', -0.6531702280044556), ('plastic made of', -0.6939943730831146), ('is plastic made of', -0.7029841244220734)]	"[""Why can 't ostriches fly ?"", 'What is SAP ?']"
5	5	[('of nigeria', -0.8208873718976974), ('the population', -0.8506491482257843)]	['What city does Orly Airport serve ?', 'When was Ozzy Osbourne born ?']
2	2	[]	['Where is Romania located ?', 'What is a portal ?']
4	4	[('the grand canyon', -0.9174741357564926)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
3	3	[('the telephone', -0.660591185092926), ('invented the telephone', -0.7142038643360138), ('who invented the telephone', -0.7495411038398743)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
5	5	[('buy alaska', -0.6803941428661346)]	['What city does Orly Airport serve ?', 'What exactly is radiation ?']
3	3	[('of ireland', -0.7057003080844879), ('the leader', -0.7097233533859253), ('the leader of ireland', -0.7769867181777954)]	"['Name the largest country in South America', ""Name Alvin 's brothers""]"
5	5	[('of water', -0.7626072466373444), ('a cubic foot', -0.8586892932653427), ('in a cubic foot', -0.9032150954008102)]	['What exactly is radiation ?', 'What is paracetamol ?']
3	1	[('the legislative branch', -0.7553025186061859), ('of the legislative branch', -0.8258596360683441)]	['Who wrote The Godfather ?', 'What U.S. Government agency registers trademarks ?']
2	2	[('is sonar', -0.8247176855802536), ('what is sonar', -0.8808783516287804)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('most people', -0.8265525847673416)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('is phosphorus', -0.806851789355278), ('what is phosphorus', -0.8746222034096718)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('the sea', -0.8143118023872375), ('tran ##quil ##ity', -0.8477861136198044), ('of tran ##quil ##ity', -0.9104803949594498)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
5	5	[('how fast', -0.8736614137887955), ('is sound', -0.877381257712841), ('how fast is sound', -0.9722235202789307)]	['What exactly is radiation ?', 'How long does a dog sleep ?']
4	4	[('produced in', -0.7900447845458984), ('co ##gna ##c', -0.8702907264232635)]	"[""What is `` flintknapping '' ?"", ""What is `` Vocal Sampling '' ?""]"
2	2	"[(""valentine ' s"", -0.7885615080595016)]"	['When did Iraqi troops invade Kuwait ?', 'When did World War I start ?']
2	2	[('gray hair', -0.8035538494586945), ('causes gray hair', -0.8907538279891014), ('what causes gray hair', -0.9431647136807442)]	['Where is Romania located ?', 'What is a portal ?']
2	2	[('hyper ##tension', -0.814318060874939), ('is hyper ##tension', -0.8923258110880852), ('what is hyper ##tension', -0.9440986551344395)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('is bandwidth', -0.8236239850521088), ('what is bandwidth', -0.8718237802386284)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('the u . s', -0.9760204702615738)]	"['What U.S. Government agency registers trademarks ?', ""What is `` Vocal Sampling '' ?""]"
2	2	[('a parasite', -0.774050697684288), ('is a parasite', -0.8447788059711456), ('what is a parasite', -0.8910430446267128)]	['What is a portal ?', 'What is an aurora ?']
2	2	[('home equity', -0.8040825426578522), ('is home equity', -0.8911740928888321), ('what is home equity', -0.9422951154410839)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
2	2	[('meteor ##ologists', -0.7838681787252426)]	['What is a portal ?', 'What are shooting stars ?']
2	1	[('legally blind', -0.7790961116552353), ('being legally blind', -0.8731021285057068), ('for being legally blind', -0.9260038807988167)]	['Where is Romania located ?', 'What is a portal ?']
3	3	[('the world', -0.7309476733207703), ('in the world', -0.7677372097969055)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
2	4	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('in ##vent', -0.60612753033638), ('in 1903', -0.6243771314620972), ('howard smith', -0.6825868189334869)]	['Define Sinn Fein', 'Name a flying mammal']
1	1	[('of liberty', -0.6212262809276581), ('made of', -0.6576013565063477), ('the statue', -0.6689497530460358)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
2	2	[('pi ##lates', -0.8005923479795456), ('is pi ##lates', -0.8825063705444336), ('what is pi ##lates', -0.9348340108990669)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
5	5	[('the nile river', -0.9329607933759689), ('of the nile river', -0.9722186010330915)]	['How fast is a 45Mhz processor ?', 'When was Ozzy Osbourne born ?']
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
5	5	[]	['How long does a dog sleep ?', 'What exactly is radiation ?']
3	3	[('the brooklyn dodgers', -0.7434239089488983), ('for the brooklyn dodgers', -0.7668548077344894)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
3	3	[('of canada', -0.6692643165588379)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
5	5	[('how many', -0.8804890885949135)]	['What corporation does Madonna advertise for ?', 'What corporation does Madonna advertise for ?']
1	1	[('glenn miller', -0.7191697657108307), ('did glenn miller play', -0.8039381504058838)]	['Name a flying mammal', 'Define Sinn Fein']
5	5	[('of arc', -0.5588387548923492), ('when she died', -0.615074634552002), ('joan of arc', -0.6617717146873474), ('she died', -0.6699947118759155)]	['What exactly is radiation ?', 'What is paracetamol ?']
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[('diane ##tics', -0.7705592513084412), ('is diane ##tics', -0.8750570863485336), ('what is diane ##tics', -0.9391687661409378)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('the capital', -0.8492193818092346), ('of ethiopia', -0.8697254806756973)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
5	5	[('an elephant', -0.762906476855278), ('how long', -0.8617267459630966), ('is an elephant pregnant', -0.8924860879778862)]	['What exactly is radiation ?', 'How long does a dog sleep ?']
2	2	[]	['Where is Romania located ?', 'What is a portal ?']
1	1	[('in iceland', -0.6777447462081909)]	['Name a Sioux language', 'What U.S. Government agency registers trademarks ?']
2	2	[('fm radio stations', -0.7096273601055145), ('am radio stations', -0.8007927685976028)]	"[""Why can 't ostriches fly ?"", 'Where is Romania located ?']"
3	3	[('the u . s', -0.6402371227741241)]	['Who were the 1974 Oscar winners ?', 'What U.S. Government agency registers trademarks ?']
2	2	[('pe ##yo ##te', -0.8213545233011246), ('is pe ##yo ##te', -0.900812603533268)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	2	[]	['What is Sinn Fein ?', 'What do penguins eat ?']
2	2	[('vis ##cos ##ity', -0.8427512347698212), ('is vis ##cos ##ity', -0.9086326211690903)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
5	5	[('a state', -0.7600578218698502), ('become a state', -0.8115587383508682)]	['What exactly is radiation ?', 'What city does Orly Airport serve ?']
0	0	[('for texas', -0.856199786067009), ('the abbreviation', -0.8593699038028717)]	['Aspartame is also called what ?', 'What U.S. Government agency registers trademarks ?']
1	1	[('out of', -0.6676494181156158), ('made out of', -0.6933380365371704)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
4	4	[('a mortar ##board', -0.8445823490619659), ('the body', -0.8572441190481186), ('a mortar ##board worn', -0.8756879791617393), ('on the body', -0.8770852312445641)]	['Who wrote The Godfather ?', 'How do storms form ?']
0	0	[('stand for', -0.852484866976738)]	['What U.S. Government agency registers trademarks ?', 'Aspartame is also called what ?']
2	2	[('the chun ##nel', -0.8570993095636368), ('is the chun ##nel', -0.921303391456604)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
4	4	[('hitler buried', -0.8286774307489395), ('is hitler buried', -0.9094972088932991), ('where is hitler buried', -0.9517404139041901)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('ant ##ac ##ids', -0.7798982709646225), ('are ant ##ac ##ids', -0.8536707311868668)]	"['What is a portal ?', ""Why can 't ostriches fly ?""]"
2	2	[]	['What is a portal ?', 'Where is Romania located ?']
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
2	2	[]	"[""Why can 't ostriches fly ?"", 'Where is Romania located ?']"
4	4	[('the u . s', -0.985930965282023)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	1	[('foot and mouth', -0.8894880712032318)]	['What is a portal ?', 'What is an aurora ?']
5	5	[('a dollar bill', -0.8888780623674393), ('of a dollar bill', -0.9405782073736191)]	['How do you reference a website ?', 'How fast is a 45Mhz processor ?']
1	1	[('a professional map drawer', -0.7878609150648117)]	['How do I impress a guy ?', 'How do you fix squeaky floors ?']
2	2	[]	"[""Why can 't ostriches fly ?"", 'Where is Romania located ?']"
2	2	[('hybrid ##ization', -0.8243913799524307), ('is hybrid ##ization', -0.9018860459327698), ('what is hybrid ##ization', -0.9459717124700546)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
1	1	[('what color', -0.6931052803993225), ('is indigo', -0.7132100760936737), ('what color is indigo', -0.7477985620498657)]	"[""Why can 't ostriches fly ?"", 'Name a flying mammal']"
5	5	[('a car', -0.7636208385229111), ('in italy', -0.8038564175367355), ('to be', -0.8422566205263138)]	['How do you reference a website ?', 'When was Ozzy Osbourne born ?']
1	1	[]	"['Name a flying mammal', ""Why can 't ostriches fly ?""]"
1	1	[]	"['Name a flying mammal', ""Why can 't ostriches fly ?""]"
0	0	[('stand for', -0.8321228623390198)]	['What was archy , and mehitabel ?', 'Who is the leader of India ?']
5	5	[('go on strike', -0.6052353084087372), ('on strike', -0.6148088872432709), ('the nfl', -0.7404108941555023)]	['How fast is a 45Mhz processor ?', 'What city does Orly Airport serve ?']
2	2	[('solar wind', -0.8000731915235519), ('is solar wind', -0.8667356818914413), ('what is solar wind', -0.9209772273898125)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
5	5	[('neil armstrong', -0.6520099341869354), ('the moon', -0.7410285472869873), ('on the moon', -0.7554209679365158), ('land on the moon', -0.7782395929098129)]	['What city does Orly Airport serve ?', 'What exactly is radiation ?']
5	5	[('was hiroshima bombed', -0.8466120362281799), ('when was hiroshima bombed', -0.9269762858748436)]	['What exactly is radiation ?', 'What province is Edmonton located in ?']
4	4	[('the savannah river', -0.9179849997162819)]	"[""What is `` Vocal Sampling '' ?"", ""What are `` inkhorn terms '' ?""]"
3	3	[('the vietnam war', -0.7215030491352081), ('in the vietnam war', -0.7523647546768188)]	['Name the largest country in South America', 'Who were the 1974 Oscar winners ?']
4	4	[('all the planets', -0.8973280265927315), ('of all the planets', -0.919213093817234), ('the strongest magnetic field', -0.9278416186571121)]	"[""What does `` Philebus-like '' mean ?"", ""What is `` Vocal Sampling '' ?""]"
3	3	[('of alaska', -0.6631710827350616), ('the governor', -0.7116028368473053)]	['Who were the 1974 Oscar winners ?', 'Name the largest country in South America']
5	5	[('in italy', -0.7058546245098114), ('seize power in italy', -0.7077119648456573)]	['What city does Orly Airport serve ?', 'What exactly is radiation ?']
4	4	[('the capital', -0.8472786098718643), ('of persia', -0.8722813725471497)]	"[""What is `` flintknapping '' ?"", ""What is `` Vocal Sampling '' ?""]"
5	5	[('an octopus', -0.7408789098262787), ('does an octopus have', -0.8295547962188721), ('how many', -0.8681681007146835)]	['What exactly is radiation ?', 'How long does a dog sleep ?']
2	2	[('is pneumonia', -0.834549605846405), ('what is pneumonia', -0.9066116437315941)]	['What is a portal ?', 'Where is Romania located ?']
4	4	[('the us', -0.8700587153434753), ('in the us', -0.9297129511833191)]	"[""What is `` Vocal Sampling '' ?"", ""What does `` Philebus-like '' mean ?""]"
2	2	[('a fuel cell', -0.8481815457344055), ('is a fuel cell', -0.9064615145325661)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
3	3	[('on tv', -0.6582283079624176), ('to appear on tv', -0.6803221106529236), ('appear on tv', -0.6857755184173584)]	['What U.S. Government agency registers trademarks ?', 'Who were the 1974 Oscar winners ?']
4	4	[('little league', -0.8677702397108078)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
1	1	[('of twins', -0.6104311645030975)]	['Name four comic strips about pilots', 'Name a flying mammal']
4	4	[('the brightest star', -0.9274778068065643), ('is the brightest star', -0.9625109955668449)]	"[""What is `` Vocal Sampling '' ?"", ""What is `` flintknapping '' ?""]"
2	2	[('is diabetes', -0.8345927149057388), ('what is diabetes', -0.9049942195415497)]	['Where is Romania located ?', 'What is a portal ?']
5	5	[('president kennedy', -0.7292913198471069)]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
0	0	[('is t ##m ##j', -0.6816796362400055), ('t ##m ##j', -0.7226570248603821)]	['What U.S. Government agency registers trademarks ?', 'Aspartame is also called what ?']
1	1	[('ya ##k milk', -0.7544228881597519), ('is ya ##k milk', -0.7688482403755188)]	"['What is SAP ?', ""Why can 't ostriches fly ?""]"
5	5	[('dwight d . eisenhower', -0.6958622932434082)]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
0	0	[('is ##d ##n mean', -0.6164126992225647), ('##d ##n', -0.6896957904100418)]	"[""Why can 't ostriches fly ?"", 'What U.S. Government agency registers trademarks ?']"
2	2	[('the sun', -0.7568087577819824)]	['Where is Romania located ?', 'What is a portal ?']
5	5	[('dollars and pounds', -0.8945414274930954), ('between dollars and pounds', -0.9520315788686275)]	['How fast is a 45Mhz processor ?', 'How many different countries export coffee ?']
5	5	[('abraham lincoln', -0.6552690267562866)]	['What city does Orly Airport serve ?', 'What province is Edmonton located in ?']
2	2	[('the milky way', -0.8798979371786118), ('is the milky way', -0.9308245554566383)]	"[""Why can 't ostriches fly ?"", 'What is a portal ?']"
